database_slug,source_person_id,canonical_name,reference_url,match_basis
cm0102_vanilla_original,116719,Atacan Öztürk,https://www.wikidata.org/wiki/Q753135,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116722,Atakan Sancarbarlaz,https://www.wikidata.org/wiki/Q21524076,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116737,Atilla Çebi,https://www.wikidata.org/wiki/Q134444167,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116741,Atilla Koca,https://www.wikidata.org/wiki/Q612897,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116762,Aydoğan Hacısalihoğlu,https://www.wikidata.org/wiki/Q134378650,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116767,Aygün Taşkıran,https://www.wikidata.org/wiki/Q6089760,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116769,Ayhan Alemdaroğlu,https://www.wikidata.org/wiki/Q15435603,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116776,Ayhan Hüseyinoğlu,https://www.wikidata.org/wiki/Q28647859,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116783,Ayhan Tumani,https://www.wikidata.org/wiki/Q792951,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116785,Aykan Atik,https://www.wikidata.org/wiki/Q92927830,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116799,Aytekin Viduşlu,https://www.wikidata.org/wiki/Q4831733,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116830,Barış Durmaz,https://www.wikidata.org/wiki/Q809710,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116836,Barış Özkan,https://www.wikidata.org/wiki/Q132967665,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116851,Yıldıray Baştürk,https://www.wikidata.org/wiki/Q76322,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116864,Bayram Bektaş,https://www.wikidata.org/wiki/Q6087377,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116868,Bayram Çolak,https://www.wikidata.org/wiki/Q126918539,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116884,Behram Zülaloğlu,https://www.wikidata.org/wiki/Q814550,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116891,Bekir Gür,https://www.wikidata.org/wiki/Q2894092,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116905,Benhur Babaoğlu,https://www.wikidata.org/wiki/Q2895845,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116915,Besim Durmuş,https://www.wikidata.org/wiki/Q829868,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116919,Beyhan Sümer,https://www.wikidata.org/wiki/Q20472194,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116936,Ümit Bilican,https://www.wikidata.org/wiki/Q8079465,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116950,Birol Aksancak,https://www.wikidata.org/wiki/Q4916923,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116951,Birol Demirhan,https://www.wikidata.org/wiki/Q56173804,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116963,Bora Körk,https://www.wikidata.org/wiki/Q893284,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116973,Bülent Akın,https://www.wikidata.org/wiki/Q2705560,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116977,Bülent Aslan,https://www.wikidata.org/wiki/Q134100645,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116979,Bülent Ataman,https://www.wikidata.org/wiki/Q5005275,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116984,Bülent Bal,https://www.wikidata.org/wiki/Q5005274,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116985,Bülent Bölükbaşı,https://www.wikidata.org/wiki/Q370545,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116992,Bülent Ertuğrul,https://www.wikidata.org/wiki/Q526631,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,116999,Bülent Karaman,https://www.wikidata.org/wiki/Q6102611,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117000,Bülent Korkmaz,https://www.wikidata.org/wiki/Q507832,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117008,Bülent Sevlü,https://www.wikidata.org/wiki/Q6072963,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117009,Bülent Şimşek,https://www.wikidata.org/wiki/Q6094796,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117013,Bülent Üçüncü,https://www.wikidata.org/wiki/Q5005289,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117014,Bülent Uygun,https://www.wikidata.org/wiki/Q1020698,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117016,Bülent Yenihayat,https://www.wikidata.org/wiki/Q126285515,unique accent/order-insensitive token match; DOB distance 1 day(s)
cm0102_vanilla_original,117023,Bünyamin Kubat,https://www.wikidata.org/wiki/Q20473773,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117027,Burak Akdiş,https://www.wikidata.org/wiki/Q1010172,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117046,Cafer Aydın,https://www.wikidata.org/wiki/Q6095911,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117053,Çağdaş Atan,https://www.wikidata.org/wiki/Q272727,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117067,Cahit Paşa,https://www.wikidata.org/wiki/Q5017432,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117082,Can Cumhur Bozacı,https://www.wikidata.org/wiki/Q118340917,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117089,Candan Sayın,https://www.wikidata.org/wiki/Q132967685,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117092,Caner Yılmaz,https://www.wikidata.org/wiki/Q132967670,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117129,Celil Sağır,https://www.wikidata.org/wiki/Q6079661,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117141,Cem Kargın,https://www.wikidata.org/wiki/Q5058615,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117147,Cem Koşanoğlu,https://www.wikidata.org/wiki/Q6074346,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117161,Cem Sinan Vergül,https://www.wikidata.org/wiki/Q6067519,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117193,Cengiz Alp,https://www.wikidata.org/wiki/Q6092694,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117197,Cengiz Atila,https://www.wikidata.org/wiki/Q6094097,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117211,Cengizhan Hınçal,https://www.wikidata.org/wiki/Q2944233,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117218,Cenk İşler,https://www.wikidata.org/wiki/Q824590,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117223,Cenk Tekelioğlu,https://www.wikidata.org/wiki/Q7459061,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117231,Aydın Çetin,https://www.wikidata.org/wiki/Q792893,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117234,Çetin Güner,https://www.wikidata.org/wiki/Q6104501,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117238,Çetin Limanoğlu,https://www.wikidata.org/wiki/Q134394835,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117268,Cihan Haspolatlı,https://www.wikidata.org/wiki/Q722056,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117273,Cihat Arslan,https://www.wikidata.org/wiki/Q2645475,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117296,Coşkun Yılmaz,https://www.wikidata.org/wiki/Q134396420,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117299,Coşkun Birdal,https://www.wikidata.org/wiki/Q5180176,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117317,Cüneyt Dumlupınar,https://www.wikidata.org/wiki/Q18415925,unique accent/order-insensitive token match; DOB distance 1 day(s)
cm0102_vanilla_original,117321,Cüneyt Kocabıçak,https://www.wikidata.org/wiki/Q1151074,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117327,Cüneyt Yis,https://www.wikidata.org/wiki/Q99673269,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117329,Ekrem Dağ,https://www.wikidata.org/wiki/Q697338,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117352,Ünal Demirkıran,https://www.wikidata.org/wiki/Q334912,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117356,Deniz Kibar,https://www.wikidata.org/wiki/Q133250232,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117358,Deniz Kolgu,https://www.wikidata.org/wiki/Q20476889,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117373,Devran Ayhan,https://www.wikidata.org/wiki/Q4059038,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117384,Rıdvan Dilmen,https://www.wikidata.org/wiki/Q1353591,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117397,Ersan Doğu,https://www.wikidata.org/wiki/Q5395762,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117409,Kenan Durmuşoğlu,https://www.wikidata.org/wiki/Q2183146,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117421,Cem Efe,https://www.wikidata.org/wiki/Q5058612,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117422,Efe İnanç,https://www.wikidata.org/wiki/Q1295771,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117424,Egemen Korkmaz,https://www.wikidata.org/wiki/Q1114411,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117440,Emin Taş,https://www.wikidata.org/wiki/Q6091645,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117446,Emrah Umut,https://www.wikidata.org/wiki/Q28836107,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117448,Emrah Bozkurt,https://www.wikidata.org/wiki/Q1339514,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117451,Emrah Eren,https://www.wikidata.org/wiki/Q1339529,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117462,Emre Aşık,https://www.wikidata.org/wiki/Q463358,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117464,Emre Belözoğlu,https://www.wikidata.org/wiki/Q202569,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117469,Emre Güngör,https://www.wikidata.org/wiki/Q441580,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117470,Emre Güsar,https://www.wikidata.org/wiki/Q99672561,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117479,Emre Toraman,https://www.wikidata.org/wiki/Q1339601,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117485,Emrehan Ceylan,https://www.wikidata.org/wiki/Q6047448,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117487,Ender Alkan,https://www.wikidata.org/wiki/Q5376054,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117511,Engin Özdemir,https://www.wikidata.org/wiki/Q6078657,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117512,Engin Öztonga,https://www.wikidata.org/wiki/Q5377636,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117515,Engin Sayan,https://www.wikidata.org/wiki/Q40454483,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117524,Ensar Hacımustafaoğlu,https://www.wikidata.org/wiki/Q134394832,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117531,Eray Er,https://www.wikidata.org/wiki/Q6068447,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117536,Erbil Uzel,https://www.wikidata.org/wiki/Q1348364,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117542,Ercan Agaçe,https://www.wikidata.org/wiki/Q135441374,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117557,Ercan Yıldız,https://www.wikidata.org/wiki/Q135112118,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117558,Aykut Erçetin,https://www.wikidata.org/wiki/Q729830,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117561,Ercüment Şahin,https://www.wikidata.org/wiki/Q725073,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117567,Erdal Güneş,https://www.wikidata.org/wiki/Q6103478,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117573,Erdal Sezek,https://www.wikidata.org/wiki/Q1348714,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117587,Erdinç Yavuz,https://www.wikidata.org/wiki/Q1349279,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117601,Eren Özen,https://www.wikidata.org/wiki/Q1350006,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117615,Ergün Penbe,https://www.wikidata.org/wiki/Q729999,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117617,Ergün Teber,https://www.wikidata.org/wiki/Q548218,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117627,Erhan Albayrak,https://www.wikidata.org/wiki/Q99321,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117637,Erhan Namlı,https://www.wikidata.org/wiki/Q5385859,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117645,Erhan Uyaroğlu,https://www.wikidata.org/wiki/Q19279202,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117647,Erhan Yıldırım,https://www.wikidata.org/wiki/Q6037198,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117650,Eriş Özkan,https://www.wikidata.org/wiki/Q5389625,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117658,Erkan Avseren,https://www.wikidata.org/wiki/Q6097297,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117667,Erkan Özbey,https://www.wikidata.org/wiki/Q759156,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117669,Erkan Sözeri,https://www.wikidata.org/wiki/Q6084146,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117680,Erman Özcan,https://www.wikidata.org/wiki/Q6082812,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117681,Erman Ergin,https://www.wikidata.org/wiki/Q1355829,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117682,Erman Güraçar,https://www.wikidata.org/wiki/Q5389872,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117685,Erman Özgür,https://www.wikidata.org/wiki/Q2542760,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117686,Erman Yıldırım,https://www.wikidata.org/wiki/Q6089137,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117692,Erol Bulut,https://www.wikidata.org/wiki/Q562157,unique accent/order-insensitive token match; DOB distance 1 day(s)
cm0102_vanilla_original,117710,Ersan Deniz,https://www.wikidata.org/wiki/Q130484554,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117723,Ersin Güreler,https://www.wikidata.org/wiki/Q10437767,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117726,Ersin Şahin,https://www.wikidata.org/wiki/Q6101581,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117738,Muhsin Ertuğral,https://www.wikidata.org/wiki/Q3070123,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117739,Ertuğrul Arslan,https://www.wikidata.org/wiki/Q5395921,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117741,Ertuğrul Sağlam,https://www.wikidata.org/wiki/Q250519,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117742,Ertuğrul Şerbetçi,https://www.wikidata.org/wiki/Q17045626,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117754,Eser Altın,https://www.wikidata.org/wiki/Q1367567,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117757,Eser Öztürk,https://www.wikidata.org/wiki/Q133849185,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117764,Evren Kürkçü,https://www.wikidata.org/wiki/Q6102138,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117775,Eyüp Kaymakçı,https://www.wikidata.org/wiki/Q6100971,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117779,Eyüphan Bayraktar,https://www.wikidata.org/wiki/Q134435773,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117783,Fadıl Koşutan,https://www.wikidata.org/wiki/Q109484378,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117790,Fahri Tatan,https://www.wikidata.org/wiki/Q178148,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117793,Fatih Şen,https://www.wikidata.org/wiki/Q1398126,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117801,Fatih Akyel,https://www.wikidata.org/wiki/Q614470,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117814,Fatih Egedik,https://www.wikidata.org/wiki/Q5437785,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117835,Fatih Sarı,https://www.wikidata.org/wiki/Q17046278,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117841,Fatih Tekke,https://www.wikidata.org/wiki/Q559158,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117847,Fatih Serkan Albayrak,https://www.wikidata.org/wiki/Q134378649,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117848,Fazlı Ulusal,https://www.wikidata.org/wiki/Q6094146,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117849,Fazlı Ulusoy,https://www.wikidata.org/wiki/Q12809527,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117867,Ferit Cömert,https://www.wikidata.org/wiki/Q1406339,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117877,Fevzi Elmas,https://www.wikidata.org/wiki/Q349941,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117878,Fevzi Korkmaz,https://www.wikidata.org/wiki/Q6069757,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117881,Fevzi Tuncay,https://www.wikidata.org/wiki/Q1343408,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117885,Fikret Acuner,https://www.wikidata.org/wiki/Q134378661,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117886,Fikret Bademci,https://www.wikidata.org/wiki/Q6081845,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117895,Fırat Akkoyun,https://www.wikidata.org/wiki/Q5511809,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117906,Fuat Buruk,https://www.wikidata.org/wiki/Q15280453,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117914,Furkan Baştan,https://www.wikidata.org/wiki/Q6083474,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117919,Galip Acuner,https://www.wikidata.org/wiki/Q134400493,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117934,Gökdeniz Karadeniz,https://www.wikidata.org/wiki/Q352815,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117935,Gökhan Kaba,https://www.wikidata.org/wiki/Q1559266,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117945,Gökhan Bozkaya,https://www.wikidata.org/wiki/Q5626475,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117948,Gökhan Çalışal,https://www.wikidata.org/wiki/Q5626480,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117955,Gökhan Günay,https://www.wikidata.org/wiki/Q134416684,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117963,Gökhan Kök,https://www.wikidata.org/wiki/Q5626479,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117965,Gökhan Kolomoç,https://www.wikidata.org/wiki/Q134301703,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117975,Gökhan Tokgöz,https://www.wikidata.org/wiki/Q5626484,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117976,Gökhan Ünal,https://www.wikidata.org/wiki/Q767468,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117982,Gökhan Zan,https://www.wikidata.org/wiki/Q259179,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117992,Gökmen Kore,https://www.wikidata.org/wiki/Q64514487,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117994,Gökmen Yıldıran,https://www.wikidata.org/wiki/Q99542993,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,117996,Göksel Akıncı,https://www.wikidata.org/wiki/Q6103142,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118030,Özkan Gümüş,https://www.wikidata.org/wiki/Q17417972,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118059,Güngör Öztürk,https://www.wikidata.org/wiki/Q102696187,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118067,Güray Gündoğdu,https://www.wikidata.org/wiki/Q6100510,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118080,Gürkan Ekren,https://www.wikidata.org/wiki/Q5627138,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118084,Gürol Azer,https://www.wikidata.org/wiki/Q10397035,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118102,Güven Varol,https://www.wikidata.org/wiki/Q1562318,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118123,Hakan Akbulut,https://www.wikidata.org/wiki/Q139595197,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118131,Hakan Bayraktar,https://www.wikidata.org/wiki/Q134422407,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118132,Hakan Biçici,https://www.wikidata.org/wiki/Q137441153,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118134,Hakan Çalışkan,https://www.wikidata.org/wiki/Q6100343,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118146,Hakan Dolutaş,https://www.wikidata.org/wiki/Q6095292,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118170,Hakan Kaygusuz,https://www.wikidata.org/wiki/Q23920541,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118171,Hakan Keleş,https://www.wikidata.org/wiki/Q6077849,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118179,Hakan Kutlu,https://www.wikidata.org/wiki/Q1569830,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118186,Hakan Özlü,https://www.wikidata.org/wiki/Q134597355,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118192,Hakan Saral,https://www.wikidata.org/wiki/Q134394829,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118197,Hakan Şükür,https://www.wikidata.org/wiki/Q192974,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118200,Hakan Tüfekçi,https://www.wikidata.org/wiki/Q134469042,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118210,Hakkı Daş,https://www.wikidata.org/wiki/Q132633401,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118211,Hakkı Hocaoğlu,https://www.wikidata.org/wiki/Q5640549,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118219,Halil İbrahim Kara,https://www.wikidata.org/wiki/Q6096940,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118223,Halim Okta,https://www.wikidata.org/wiki/Q97237023,unique accent/order-insensitive token match; DOB distance 1 day(s)
cm0102_vanilla_original,118228,Haluk Güngör,https://www.wikidata.org/wiki/Q15819107,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118230,Haluk Tanrıseven,https://www.wikidata.org/wiki/Q6103322,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118239,Hamit Yüksel,https://www.wikidata.org/wiki/Q107452783,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118261,Hayati Köse,https://www.wikidata.org/wiki/Q133989696,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118262,Hayati Palancı,https://www.wikidata.org/wiki/Q21097889,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118281,Hürriyet Gücer,https://www.wikidata.org/wiki/Q548270,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0102_vanilla_original,118314,Hüseyin Öztürk,https://www.wikidata.org/wiki/Q134422404,unique accent/order-insensitive token match; DOB distance 0 day(s)
